fips,stusps,year,RTC,violent_rate
48,TX,1982,1996,577.0812737656408
48,TX,1983,1996,512.2488485281432
48,TX,1984,1996,504.9534889034705
48,TX,1985,1996,549.9693853503873
48,TX,1986,1996,658.9438039111446
48,TX,1987,1996,631.1334911121738
48,TX,1988,1996,652.5566161263034
48,TX,1989,1996,658.5191303954693
48,TX,1990,1996,761.4455150746826
48,TX,1991,1996,840.0655938069293
48,TX,1992,1996,806.349122945621
48,TX,1993,1996,762.126241431595
48,TX,1994,1996,706.4858765615431
48,TX,1995,1996,663.8697533531472
48,TX,1996,1996,644.447784895133
48,TX,1997,1996,602.5310861709979
48,TX,1998,1996,564.6052443297591
48,TX,1999,1996,560.2934662610884
48,TX,2000,1996,545.0508001574594
48,TX,2001,1996,571.5927823334447
48,TX,2002,1996,579.7417139403608
48,TX,2003,1996,553.0649604918347
48,TX,2004,1996,540.9239490266623
48,TX,2005,1996,528.1241851667455
48,TX,2006,1996,517.2839240464957
48,TX,2007,1996,510.42528691872235
48,TX,2008,1996,508.01631982024634
48,TX,2009,1996,491.0116607206071
48,TX,2010,1996,448.3779865583606
48,TX,2011,1996,408.6099837090339
48,TX,2012,1996,408.56380913783005
48,TX,2013,1996,410.3164424218306
48,TX,2014,1996,406.652255920566
49,UT,1977,1995,239.98422147765032
49,UT,1978,1995,271.7674162846899
49,UT,1979,1995,304.1696374378099
49,UT,1980,1995,303.3463497701971
49,UT,1981,1995,298.61477864064415
49,UT,1982,1995,285.7142265971179
49,UT,1983,1995,255.96045617392582
49,UT,1984,1995,244.24942240428388
49,UT,1985,1995,267.3556126173645
49,UT,1986,1995,266.72670461603923
49,UT,1987,1995,229.82142387421894
49,UT,1988,1995,243.0514764646371
49,UT,1989,1995,258.7580411935183
49,UT,1990,1995,283.94805405414195
49,UT,1991,1995,286.83617334057396
49,UT,1992,1995,290.5129127856014
49,UT,1993,1995,301.0215721767124
49,UT,1994,1995,304.50733140590955
49,UT,1995,1995,328.8058242592482
49,UT,1996,1995,331.90005651648096
49,UT,1997,1995,334.0457188399744
49,UT,1998,1995,314.2381561120384
49,UT,1999,1995,275.5611874697427
49,UT,2000,1995,255.73524831834317
49,UT,2001,1995,233.2019400538633
49,UT,2002,1995,236.67528821998263
49,UT,2003,1995,250.36996451385818
49,UT,2004,1995,233.2789027013628
49,UT,2005,1995,225.35134400473584
49,UT,2006,1995,226.30811497087672
49,UT,2007,1995,239.93227433975804
49,UT,2008,1995,225.2940772905784
49,UT,2009,1995,215.40119811048373
49,UT,2010,1995,213.47671741693824
49,UT,2011,1995,197.09722369600019
49,UT,2012,1995,208.0303857795539
49,UT,2013,1995,228.8835213930148
49,UT,2014,1995,219.5280399546452
51,VA,1977,1995,290.0291628988715
51,VA,1978,1995,286.38298865363964
51,VA,1979,1995,300.98138414372306
51,VA,1980,1995,307.22783541353374
51,VA,1981,1995,321.710347852505
51,VA,1982,1995,309.05111364193357
51,VA,1983,1995,292.54051570263465
51,VA,1984,1995,295.5997456388862
51,VA,1985,1995,294.65476033947454
51,VA,1986,1995,305.99621451751483
51,VA,1987,1995,294.95263525864516
51,VA,1988,1995,299.1994365788864
51,VA,1989,1995,312.5122561857888
51,VA,1990,1995,350.61817777312143
51,VA,1991,1995,373.1944473210392
51,VA,1992,1995,374.8941983464198
51,VA,1993,1995,372.20775903317036
51,VA,1994,1995,357.70760951518747
51,VA,1995,1995,361.453664500151
51,VA,1996,1995,341.3033864616223
51,VA,1997,1995,345.248026726787
51,VA,1998,1995,325.65160499065814
51,VA,1999,1995,314.655588880129
51,VA,2000,1995,281.7399648910071
51,VA,2001,1995,290.95071170984863
51,VA,2002,1995,291.66441176761253
51,VA,2003,1995,278.1970717897043
51,VA,2004,1995,275.4589789306042
51,VA,2005,1995,283.35630970482737
51,VA,2006,1995,283.70187372150775
51,VA,2007,1995,272.7535576793669
51,VA,2008,1995,257.8295082733283
51,VA,2009,1995,230.82512846491178
51,VA,2010,1995,214.15880417396215
51,VA,2011,1995,197.59671880373457
51,VA,2012,1995,191.482972680347
51,VA,2013,1995,197.75479138198634
51,VA,2014,1995,198.38863104626412
54,WV,1977,1989,152.33993889057473
54,WV,1978,1989,167.74190357479617
54,WV,1979,1989,168.05109246148578
54,WV,1980,1989,183.7074550193912
54,WV,1981,1989,174.78215384685095
54,WV,1982,1989,174.79465568777803
54,WV,1983,1989,171.75573830924517
54,WV,1984,1989,168.1864916239746
54,WV,1985,1989,166.0123949966727
54,WV,1986,1989,164.4606979182829
54,WV,1987,1989,137.3220571218926
54,WV,1988,1989,131.4225220322342
54,WV,1989,1989,146.6882202052819
54,WV,1990,1989,169.28015772567812
54,WV,1991,1989,191.00503436171678
54,WV,1992,1989,211.53422516123828
54,WV,1993,1989,208.40658150590627
54,WV,1994,1989,215.7519342906105
54,WV,1995,1989,210.1750850708888
54,WV,1996,1989,210.0766927659211
54,WV,1997,1989,218.66738482152843
54,WV,1998,1989,248.6472138414629
54,WV,1999,1989,350.65044649860937
54,WV,2000,1989,316.4773704000005
54,WV,2001,1989,279.5707753197789
54,WV,2002,1989,233.8654077917167
54,WV,2003,1989,255.43215317346983
54,WV,2004,1989,281.92353868982303
54,WV,2005,1989,273.8573852496116
54,WV,2006,1989,281.17038512040966
54,WV,2007,1989,276.81586216704807
54,WV,2008,1989,275.89356143128936
54,WV,2009,1989,305.20218094645725
54,WV,2010,1989,301.2346583547325
54,WV,2011,1989,296.3488714968023
54,WV,2012,1989,320.08745809017125
54,WV,2013,1989,305.1906841554909
54,WV,2014,1989,316.4298378963387
55,WI,1977,2011,131.52006828824457
55,WI,1978,2011,132.16502391528653
55,WI,1979,2011,166.08048731301028
55,WI,1980,2011,182.57106455224982
55,WI,1981,2011,187.88773160196888
55,WI,1982,2011,190.4932237227307
55,WI,1983,2011,190.9071502814256
55,WI,1984,2011,196.53797225537127
55,WI,1985,2011,206.91099854057646
55,WI,1986,2011,257.86836109048477
55,WI,1987,2011,249.92719675601802
55,WI,1988,2011,214.3680457832888
55,WI,1989,2011,222.60116658142275
55,WI,1990,2011,264.6895133415106
55,WI,1991,2011,276.9525118365666
55,WI,1992,2011,275.7340297784853
55,WI,1993,2011,264.41047561151805
55,WI,1994,2011,270.5233689333566
55,WI,1995,2011,281.06582802555
55,WI,1996,2011,252.69378051114973
55,WI,1997,2011,270.56090925582737
55,WI,1998,2011,249.02370288888204
55,WI,1999,2011,245.84579146383157
55,WI,2000,2011,236.77800907516584
55,WI,2001,2011,230.9678180838999
55,WI,2002,2011,224.97599114545386
55,WI,2003,2011,221.10628060913774
55,WI,2004,2011,209.8288123285844
55,WI,2005,2011,241.82088963663335
55,WI,2006,2011,286.13305998407606
55,WI,2007,2011,291.52175425056083
55,WI,2008,2011,275.5346463896604
55,WI,2009,2011,259.07311252387757
55,WI,2010,2011,248.90807332523696
55,WI,2011,2011,249.884297591455
55,WI,2012,2011,283.93478545981446
55,WI,2013,2011,280.6569546218699
55,WI,2014,2011,291.0529781919737
56,WY,1977,1994,240.88673396041548
56,WY,1978,1994,280.42459221057794
56,WY,1979,1994,350.8889592897922
56,WY,1980,1994,392.57581700883975
56,WY,1981,1994,430.0813515708582
56,WY,1982,1994,304.1832714456037
56,WY,1983,1994,237.15948181145347
56,WY,1984,1994,242.07435666212515
56,WY,1985,1994,256.7780392941221
56,WY,1986,1994,293.09664900290574
56,WY,1987,1994,283.0612375715623
56,WY,1988,1994,314.0127271639337
56,WY,1989,1994,258.31583587295415
56,WY,1990,1994,301.37488350346706
56,WY,1991,1994,310.2173609854919
56,WY,1992,1994,319.52794968721406
56,WY,1993,1994,286.1701737648992
56,WY,1994,1994,272.4790112735022
56,WY,1995,1994,254.16663449367869
56,WY,1996,1994,249.68812779967809
56,WY,1997,1994,255.20838368831218
56,WY,1998,1994,247.60910439946096
56,WY,1999,1994,232.48447578846708
56,WY,2000,1994,266.5143898718679
56,WY,2001,1994,257.6181335388741
56,WY,2002,1994,273.43983069200044
56,WY,2003,1994,261.69511860035044
56,WY,2004,1994,229.89321482830866
56,WY,2005,1994,230.34683758922188
56,WY,2006,1994,253.78442727922567
56,WY,2007,1994,257.06250547088297
56,WY,2008,1994,249.68646095715962
56,WY,2009,1994,219.7438896818263
56,WY,2010,1994,197.8553373577087
56,WY,2011,1994,219.43897608957303
56,WY,2012,1994,201.34365606110947
56,WY,2013,1994,207.81068217179495
56,WY,2014,1994,195.44621842093997
